ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),Order_Hour,Picked_Hour,Age_group
0x3025 ,HYDRES08DEL01 ,38.0,4.6,17.438263,78.397865,17.448263,78.407865,2022-03-30,1900-01-01 11:51:33.000000,1900-01-01 12:03:07,Stormy,High,2,Snack ,scooter ,1.0,No,Metropolitian,26,11,12,35-39
0x7208 ,PUNERES17DEL01 ,21.0,2.6,18.530963,73.828972,18.640963,73.938972,2022-03-02,1900-01-01 23:40:28.000000,1900-01-01 23:46:39,Sunny,Low,1,Snack ,scooter ,0.0,No,Metropolitian,39,23,23,20-24
0x2bc3 ,COIMBRES12DEL02 ,32.0,4.0,11.000762,76.981876,11.080762,77.061876,2022-04-02,1900-01-01 19:45:02.000000,1900-01-01 19:55:45,Fog,Jam,2,Meal ,scooter ,1.0,No,Metropolitian,37,19,19,30-34
0x53e3 ,SURRES12DEL01 ,25.0,5.0,21.183434,72.814492,21.293434,72.924492,2022-03-20,1900-01-01 21:25:55.000000,1900-01-01 21:43:53,Sandstorms,Jam,0,Buffet ,motorcycle ,1.0,No,Metropolitian,39,21,21,25-29
0x6377 ,CHENRES01DEL03 ,22.0,4.9,13.005801,80.250744,13.035801,80.280744,2022-04-03,1900-01-01 22:44:22.000000,1900-01-01 22:52:12,Sunny,Low,2,Buffet ,electric_scooter ,0.0,No,Metropolitian,23,22,22,20-24
0x8345 ,RANCHIRES19DEL02 ,31.0,4.8,23.333017,85.3172,23.383017,85.3672,2022-04-05,1900-01-01 23:50:23.000000,1900-01-01 00:02:25,Stormy,Low,2,Buffet ,electric_scooter ,1.0,No,Metropolitian,21,23,0,30-34
0x5bd5 ,MYSRES09DEL01 ,28.0,4.3,12.323194,76.630583,12.433194,76.740583,2022-03-08,1900-01-01 17:41:49.000000,1900-01-01 17:53:44,Cloudy,Medium,2,Snack ,electric_scooter ,1.0,No,Metropolitian,37,17,17,25-29
0x7c65 ,VADRES06DEL01 ,27.0,4.7,22.31279,73.170283,22.38279,73.240283,2022-03-27,1900-01-01 20:45:28.000000,1900-01-01 20:57:05,Sandstorms,Jam,2,Drinks ,scooter ,0.0,No,Metropolitian,25,20,20,25-29
0x3c1a ,JAPRES06DEL01 ,23.0,4.6,26.911927,75.797282,27.021927,75.907282,2022-03-06,1900-01-01 23:41:29.000000,1900-01-01 23:57:03,Stormy,Low,1,Buffet ,motorcycle ,0.0,No,Metropolitian,12,23,23,20-24
0x252c ,SURRES04DEL01 ,28.0,4.5,21.173493,72.801953,21.283493,72.911953,2022-03-18,1900-01-01 18:32:14.000000,1900-01-01 18:38:47,Windy,Medium,1,Buffet ,scooter ,1.0,No,Urban,24,18,18,25-29
0x9836 ,BANGRES11DEL03 ,38.0,5.0,12.934365,77.616155,12.994365,77.676155,2022-03-24,1900-01-01 21:12:12.000000,1900-01-01 21:21:18,Sandstorms,Jam,2,Buffet ,motorcycle ,1.0,No,Urban,26,21,21,35-39
0x2c3a ,PUNERES12DEL01 ,36.0,4.6,18.520016,73.830547,18.590016,73.900547,2022-03-31,1900-01-01 21:32:38.000000,1900-01-01 21:35:27,Cloudy,Jam,0,Snack ,motorcycle ,1.0,No,Metropolitian,53,21,21,35-39
0x6d9b ,JAPRES05DEL01 ,24.0,4.3,26.905287,75.794592,27.015287,75.904592,2022-03-08,1900-01-01 20:54:19.000000,1900-01-01 20:57:57,Fog,Jam,1,Buffet ,motorcycle ,1.0,No,Metropolitian,43,20,20,20-24
0xb9d1 ,INDORES17DEL02 ,28.0,4.5,22.761226,75.887522,22.841226,75.967522,2022-03-04,1900-01-01 17:31:45.000000,1900-01-01 17:44:58,Fog,Medium,0,Drinks ,motorcycle ,1.0,No,Metropolitian,39,17,17,25-29
0x2d8d ,MYSRES05DEL01 ,25.0,4.8,12.323978,76.627961,12.393978,76.697961,2022-04-04,1900-01-01 20:44:30.000000,1900-01-01 20:57:22,Sunny,Jam,0,Buffet ,motorcycle ,0.0,No,Metropolitian,27,20,20,25-29
0x1300 ,SURRES02DEL01 ,37.0,4.9,21.186608,72.794136,21.226608,72.834136,2022-03-01,1900-01-01 14:17:27.000000,1900-01-01 14:31:19,Sandstorms,High,1,Snack ,motorcycle ,1.0,No,Urban,27,14,14,35-39
0x8e68 ,MUMRES14DEL01 ,34.0,5.0,19.1813,72.836191,19.2213,72.876191,2022-03-21,1900-01-01 12:58:27.000000,1900-01-01 13:08:11,Sunny,High,1,Drinks ,scooter ,0.0,No,Metropolitian,23,12,13,30-34
0x66f3 ,BANGRES20DEL02 ,37.0,4.9,12.972161,77.596014,13.052161,77.676014,2022-03-31,1900-01-01 23:51:50.000000,1900-01-01 00:03:15,Sandstorms,Low,2,Snack ,electric_scooter ,1.0,No,Urban,15,23,0,35-39
0x7a86 ,SURRES06DEL02 ,21.0,4.5,21.185047,72.80859,21.265047,72.88859,2022-04-02,1900-01-01 21:48:31.000000,1900-01-01 21:55:52,Fog,Jam,0,Meal ,motorcycle ,1.0,No,Metropolitian,42,21,21,20-24
0x7e6b ,CHENRES15DEL01 ,33.0,4.9,13.026286,80.275235,13.096286,80.345235,2022-03-02,1900-01-01 20:58:20.000000,1900-01-01 21:10:31,Cloudy,Jam,2,Drinks ,scooter ,2.0,No,Urban,41,20,21,30-34
0x27e2 ,JAPRES15DEL01 ,30.0,4.2,26.891191,75.802083,26.931191,75.842083,2022-03-26,1900-01-01 14:11:42.000000,1900-01-01 14:29:34,Cloudy,High,0,Meal ,motorcycle ,1.0,No,Metropolitian,34,14,14,30-34
0x23a7 ,PUNERES11DEL01 ,35.0,4.2,18.533811,73.899315,18.543811,73.909315,2022-03-30,1900-01-01 11:18:18.000000,1900-01-01 11:31:10,Fog,High,0,Drinks ,motorcycle ,1.0,No,Metropolitian,34,11,11,35-39
0xb72c ,COIMBRES18DEL01 ,27.0,4.6,11.02091,76.940432,11.03091,76.950432,2022-03-05,1900-01-01 11:15:44.000000,1900-01-01 11:21:44,Sandstorms,High,0,Snack ,motorcycle ,0.0,No,Metropolitian,17,11,11,25-29
0xfef ,SURRES18DEL01 ,34.0,4.7,21.149834,72.778666,21.219834,72.848666,2022-04-02,1900-01-01 18:15:38.000000,1900-01-01 18:28:58,Fog,Medium,2,Meal ,motorcycle ,1.0,No,Metropolitian,30,18,18,30-34
0xe0ac ,KOCRES16DEL02 ,33.0,4.8,10.003064,76.307589,10.133064,76.437589,2022-02-14,1900-01-01 23:21:52.000000,1900-01-01 23:27:02,Fog,Low,1,Meal ,motorcycle ,0.0,No,Metropolitian,26,23,23,30-34
0xbf3e ,KOCRES05DEL02 ,30.0,4.7,9.970717,76.285447,9.990717,76.305447,2022-02-11,1900-01-01 10:35:23.251778,1900-01-01 10:19:21,Sandstorms,Low,2,Drinks ,motorcycle ,1.0,No,Metropolitian,13,10,10,30-34
0x896b ,MUMRES09DEL03 ,37.0,4.7,18.994049,72.825203,19.054049,72.885203,2022-03-01,1900-01-01 17:39:14.000000,1900-01-01 17:46:12,Sunny,Medium,2,Meal ,scooter ,1.0,No,Metropolitian,23,17,17,35-39
0xd9f8 ,KOCRES12DEL02 ,28.0,4.8,9.988483,76.295211,10.118483,76.425211,2022-02-18,1900-01-01 21:49:21.000000,1900-01-01 22:02:40,Fog,Jam,1,Buffet ,motorcycle ,0.0,No,Metropolitian,30,21,22,25-29
0x849b ,MYSRES01DEL01 ,23.0,4.6,12.311072,76.654878,12.381072,76.724878,2022-03-31,1900-01-01 20:03:12.000000,1900-01-01 20:11:52,Fog,Jam,1,Snack ,motorcycle ,1.0,No,Metropolitian,35,20,20,20-24
0xa826 ,INDORES16DEL02 ,22.0,4.9,22.744648,75.894377,22.874648,76.024377,2022-04-02,1900-01-01 19:12:22.000000,1900-01-01 19:25:11,Fog,Jam,0,Drinks ,motorcycle ,1.0,No,Metropolitian,35,19,19,20-24
0xe0ed ,KOLRES010DEL02 ,21.0,4.6,22.538999,88.322337,22.618999,88.402337,2022-02-16,1900-01-01 19:14:37.000000,1900-01-01 19:21:49,Sunny,Jam,1,Meal ,scooter ,0.0,No,Urban,23,19,19,20-24
0x30da ,HYDRES03DEL02 ,22.0,4.8,17.422819,78.449578,17.552819,78.579578,2022-04-02,1900-01-01 23:36:14.000000,1900-01-01 23:43:43,Fog,Low,2,Buffet ,electric_scooter ,0.0,No,Metropolitian,27,23,23,20-24
0xcb24 ,LUDHRES04DEL02 ,33.0,4.9,30.914057,75.83982,30.934057,75.85982,2022-02-15,1900-01-01 09:50:45.000000,1900-01-01 09:59:52,Sunny,Low,0,Meal ,motorcycle ,1.0,No,Metropolitian,22,9,9,30-34
0x20ac ,BANGRES19DEL03 ,39.0,4.2,12.914264,77.6784,12.974264,77.7384,2022-03-09,1900-01-01 17:33:32.000000,1900-01-01 17:35:44,Windy,Medium,2,Snack ,scooter ,2.0,No,Urban,34,17,17,35-39
0x3125 ,CHENRES20DEL02 ,27.0,4.8,12.975996,80.221898,13.025996,80.271898,2022-03-11,1900-01-01 18:05:40.000000,1900-01-01 18:19:08,Fog,Medium,0,Meal ,motorcycle ,0.0,No,Metropolitian,29,18,18,25-29
0x8914 ,INDORES06DEL03 ,37.0,4.7,22.728163,75.884212,22.818163,75.974212,2022-04-02,1900-01-01 18:31:29.000000,1900-01-01 18:39:18,Windy,Medium,1,Drinks ,motorcycle ,1.0,No,Metropolitian,30,18,18,35-39
0xbac6 ,CHENRES04DEL03 ,24.0,4.9,13.02978,80.208812,13.11978,80.298812,2022-04-04,1900-01-01 19:31:44.000000,1900-01-01 19:40:16,Sandstorms,Jam,1,Snack ,motorcycle ,1.0,No,Metropolitian,23,19,19,20-24
0x6807 ,INDORES05DEL02 ,32.0,4.6,22.727021,75.884167,22.747021,75.904167,2022-03-17,1900-01-01 10:38:30.000000,1900-01-01 10:48:40,Sandstorms,Low,2,Meal ,scooter ,1.0,No,Urban,25,10,10,30-34
0xb8f0 ,HYDRES01DEL02 ,38.0,3.9,17.410371,78.437225,17.490371,78.517225,2022-03-04,1900-01-01 19:47:27.000000,1900-01-01 19:50:21,Sandstorms,Jam,1,Snack ,motorcycle ,0.0,No,Metropolitian,36,19,19,35-39
0xa19a ,SURRES01DEL01 ,27.0,4.7,21.186438,72.794115,21.296438,72.904115,2022-03-23,1900-01-01 22:17:17.000000,1900-01-01 22:34:56,Windy,Low,0,Snack ,motorcycle ,1.0,No,Metropolitian,24,22,22,25-29
0x33e1 ,MUMRES13DEL01 ,26.0,4.8,19.178321,72.834715,19.218321,72.874715,2022-03-15,1900-01-01 15:45:14.000000,1900-01-01 15:52:52,Sunny,Medium,2,Snack ,electric_scooter ,1.0,No,Metropolitian,16,15,15,25-29
0x6720 ,MUMRES06DEL01 ,39.0,4.7,19.055831,72.833984,19.095831,72.873984,2022-04-03,1900-01-01 14:44:40.000000,1900-01-01 14:46:20,Sunny,High,2,Drinks ,motorcycle ,0.0,No,Metropolitian,23,14,14,35-39
0x77bd ,BANGRES13DEL02 ,38.0,4.7,12.935662,77.61413,13.065662,77.74413,2022-03-08,1900-01-01 18:46:57.000000,1900-01-01 19:03:31,Windy,Medium,2,Meal ,electric_scooter ,0.0,No,Urban,22,18,19,35-39
0x18be ,MUMRES18DEL02 ,30.0,4.7,19.1093,72.825451,19.1893,72.905451,2022-03-14,1900-01-01 18:07:10.251778,1900-01-01 17:51:08,Stormy,Medium,0,Drinks ,motorcycle ,0.0,No,Urban,23,18,17,30-34
0xc866 ,LUDHRES16DEL02 ,28.0,4.7,30.895817,75.813112,30.915817,75.833112,2022-02-13,1900-01-01 11:54:21.000000,1900-01-01 12:06:08,Windy,High,2,Buffet ,electric_scooter ,0.0,No,Metropolitian,11,11,12,25-29
0xb2ef ,BANGRES18DEL01 ,21.0,4.4,12.913041,77.683237,13.023041,77.793237,2022-04-04,1900-01-01 20:36:56.000000,1900-01-01 20:54:10,Fog,Jam,2,Snack ,scooter ,2.0,No,Metropolitian,36,20,20,20-24
0x8d50 ,JAPRES03DEL02 ,24.0,4.8,26.913483,75.803139,26.963483,75.853139,2022-03-05,1900-01-01 18:54:11.000000,1900-01-01 18:57:04,Fog,Medium,0,Drinks ,motorcycle ,0.0,No,Metropolitian,21,18,18,20-24
0x3280 ,COIMBRES11DEL02 ,30.0,4.7,11.001753,76.986241,11.021753,77.006241,2022-03-01,1900-01-01 09:24:13.000000,1900-01-01 09:36:57,Sunny,Low,2,Snack ,electric_scooter ,1.0,No,Metropolitian,12,9,9,30-34
0xac75 ,COIMBRES16DEL01 ,36.0,5.0,11.010375,76.95295,11.080375,77.02295,2022-03-23,1900-01-01 20:55:58.000000,1900-01-01 21:00:17,Fog,Jam,2,Snack ,scooter ,1.0,No,Metropolitian,45,20,21,35-39
0xabca ,VADRES11DEL02 ,24.0,4.4,22.308096,73.167753,22.438096,73.297753,2022-03-08,1900-01-01 19:16:09.000000,1900-01-01 19:20:37,Fog,Jam,2,Snack ,scooter ,1.0,No,Metropolitian,35,19,19,20-24
0x253e ,INDORES09DEL01 ,38.0,4.6,22.725835,75.887648,22.835835,75.997648,2022-04-02,1900-01-01 21:48:19.000000,1900-01-01 21:57:42,Sunny,Jam,2,Drinks ,scooter ,1.0,No,Metropolitian,22,21,21,35-39
0xc8e ,COIMBRES14DEL01 ,24.0,4.7,11.003681,76.975525,11.043681,77.015525,2022-03-03,1900-01-01 12:16:55.000000,1900-01-01 12:27:12,Cloudy,High,0,Buffet ,motorcycle ,1.0,No,Metropolitian,23,12,12,20-24
0x9ba6 ,CHENRES07DEL03 ,34.0,4.6,13.081878,80.248519,13.171878,80.338519,2022-03-18,1900-01-01 21:56:09.000000,1900-01-01 22:03:33,Cloudy,Jam,0,Meal ,motorcycle ,2.0,No,Metropolitian,48,21,22,30-34
0x65bf ,SURRES14DEL02 ,31.0,4.6,21.157729,72.768726,21.237729,72.848726,2022-03-27,1900-01-01 22:32:17.000000,1900-01-01 22:48:17,Sunny,Low,0,Drinks ,motorcycle ,1.0,No,Metropolitian,29,22,22,30-34
0x9108 ,BANGRES15DEL01 ,37.0,4.9,12.975377,77.696664,13.085377,77.806664,2022-04-06,1900-01-01 23:44:43.000000,1900-01-01 23:54:14,Fog,Low,1,Drinks ,motorcycle ,1.0,No,Urban,29,23,23,35-39
0x7a81 ,MUMRES18DEL01 ,22.0,4.8,19.1093,72.825451,19.1493,72.865451,2022-03-05,1900-01-01 14:23:27.000000,1900-01-01 14:38:25,Cloudy,High,0,Drinks ,motorcycle ,0.0,No,Metropolitian,25,14,14,20-24
0x8c67 ,MYSRES17DEL03 ,21.0,4.7,12.326356,76.619103,12.416356,76.709103,2022-03-10,1900-01-01 17:35:02.000000,1900-01-01 17:47:28,Sunny,Medium,2,Buffet ,scooter ,1.0,No,Metropolitian,16,17,17,20-24
0x7727 ,CHENRES20DEL01 ,29.0,4.7,12.975996,80.221898,13.015996,80.261898,2022-03-24,1900-01-01 15:52:33.000000,1900-01-01 16:03:21,Cloudy,Medium,1,Buffet ,motorcycle ,1.0,No,Metropolitian,11,15,16,25-29
0xd4d1 ,KNPRES11DEL02 ,33.0,4.8,26.474986,80.342796,26.494986,80.362796,2022-02-11,1900-01-01 10:36:31.000000,1900-01-01 10:40:10,Fog,Low,0,Drinks ,motorcycle ,1.0,No,Metropolitian,26,10,10,30-34
0xb416 ,COIMBRES09DEL03 ,34.0,5.0,11.008638,76.984311,11.068638,77.044311,2022-04-01,1900-01-01 20:03:21.000000,1900-01-01 20:18:07,Sandstorms,Jam,0,Meal ,motorcycle ,1.0,No,Metropolitian,47,20,20,30-34
0x8c33 ,VADRES01DEL03 ,36.0,4.8,22.307898,73.167788,22.397898,73.257788,2022-03-14,1900-01-01 18:35:02.000000,1900-01-01 18:44:21,Sandstorms,Medium,0,Buffet ,motorcycle ,1.0,No,Metropolitian,34,18,18,35-39
0xdba1 ,KNPRES13DEL01 ,22.0,4.7,26.481547,80.299775,26.551547,80.369775,2022-02-12,1900-01-01 19:15:45.000000,1900-01-01 19:20:19,Sandstorms,Jam,1,Snack ,motorcycle ,0.0,No,Metropolitian,22,19,19,20-24
0x5767 ,RANCHIRES08DEL03 ,34.0,4.7,23.353783,85.326967,23.383783,85.356967,2022-03-24,1900-01-01 19:38:29.000000,1900-01-01 19:44:25,Stormy,Jam,1,Drinks ,scooter ,1.0,No,Metropolitian,26,19,19,30-34
0x90f5 ,MUMRES07DEL01 ,23.0,4.8,19.091458,72.827808,19.201458,72.937808,2022-04-04,1900-01-01 17:35:42.000000,1900-01-01 17:37:46,Sunny,Medium,1,Buffet ,motorcycle ,1.0,No,Metropolitian,14,17,17,20-24
0x507e ,INDORES20DEL02 ,35.0,4.7,22.732225,75.874765,22.812225,75.954765,2022-04-04,1900-01-01 19:53:07.000000,1900-01-01 20:08:47,Sunny,Jam,0,Snack ,motorcycle ,1.0,No,Metropolitian,26,19,20,35-39
0x2db9 ,JAPRES17DEL01 ,33.0,4.8,26.892312,75.806896,27.002312,75.916896,2022-03-04,1900-01-01 19:33:00.000000,1900-01-01 19:36:02,Sunny,Jam,2,Buffet ,motorcycle ,1.0,No,Urban,22,19,19,30-34
0xcb1 ,PUNERES09DEL03 ,25.0,4.8,18.536562,73.896485,18.566562,73.926485,2022-03-19,1900-01-01 22:53:25.000000,1900-01-01 23:01:07,Sunny,Low,1,Meal ,motorcycle ,1.0,No,Metropolitian,23,22,23,25-29
0x8dff ,CHENRES04DEL01 ,20.0,3.8,13.02978,80.208812,13.03978,80.218812,2022-03-01,1900-01-01 11:56:10.000000,1900-01-01 12:14:20,Sunny,High,0,Snack ,motorcycle ,2.0,No,Metropolitian,47,11,12,20-24
0xb0a5 ,RANCHIRES09DEL03 ,27.0,4.7,23.351058,85.325731,23.381058,85.355731,2022-03-17,1900-01-01 21:12:33.000000,1900-01-01 21:27:23,Sandstorms,Jam,2,Buffet ,scooter ,1.0,No,Urban,26,21,21,25-29
0xbc15 ,MYSRES15DEL01 ,21.0,4.4,12.352058,76.60665,12.422058,76.67665,2022-03-27,1900-01-01 21:16:57.000000,1900-01-01 21:26:41,Fog,Jam,1,Snack ,motorcycle ,1.0,No,Metropolitian,39,21,21,20-24
0xc204 ,KOCRES03DEL02 ,36.0,4.7,10.020683,76.310631,10.150683,76.440631,2022-02-18,1900-01-01 23:05:37.000000,1900-01-01 23:06:47,Stormy,Low,2,Drinks ,electric_scooter ,1.0,No,Metropolitian,23,23,23,35-39
0x1e9c ,HYDRES07DEL02 ,31.0,4.6,17.424114,78.347554,17.504114,78.427554,2022-03-14,1900-01-01 22:51:38.000000,1900-01-01 23:00:31,Fog,Low,0,Snack ,motorcycle ,1.0,No,Metropolitian,44,22,23,30-34
0x23e1 ,PUNERES16DEL01 ,24.0,4.9,18.536718,73.830327,18.606718,73.900327,2022-03-02,1900-01-01 23:31:07.000000,1900-01-01 23:49:44,Windy,Low,0,Snack ,motorcycle ,1.0,No,Urban,15,23,23,20-24
0x723c ,CHENRES17DEL01 ,26.0,4.5,13.045479,80.23311,13.115479,80.30311,2022-03-27,1900-01-01 17:27:51.000000,1900-01-01 17:35:15,Fog,Medium,0,Snack ,motorcycle ,1.0,No,Metropolitian,38,17,17,25-29
0x10fc ,JAPRES03DEL02 ,34.0,4.2,26.913483,75.803139,27.043483,75.933139,2022-03-23,1900-01-01 19:22:55.000000,1900-01-01 19:33:52,Sunny,Jam,0,Snack ,motorcycle ,1.0,No,Metropolitian,32,19,19,30-34
0x6a5 ,RANCHIRES16DEL02 ,30.0,4.7,23.371292,85.327872,23.391292,85.347872,2022-03-21,1900-01-01 09:53:16.251778,1900-01-01 09:37:14,Fog,Low,0,Snack ,motorcycle ,1.0,No,Urban,22,9,9,30-34
0x2e8a ,COIMBRES14DEL01 ,23.0,5.0,11.003681,76.975525,11.013681,76.985525,2022-03-13,1900-01-01 09:40:32.000000,1900-01-01 09:46:50,Sunny,Low,1,Snack ,scooter ,1.0,No,Metropolitian,23,9,9,20-24
0xde59 ,GOARES08DEL01 ,39.0,4.7,15.556561,73.763633,15.666561,73.873633,2022-02-18,1900-01-01 22:21:56.000000,1900-01-01 22:37:10,Windy,Low,1,Buffet ,scooter ,1.0,No,Metropolitian,19,22,22,35-39
0x4173 ,INDORES20DEL03 ,33.0,3.9,22.732225,75.874765,22.822225,75.964765,2022-03-25,1900-01-01 19:03:38.000000,1900-01-01 19:17:17,Stormy,Medium,1,Snack ,motorcycle ,1.0,No,Urban,35,19,19,30-34
0x81b ,HYDRES08DEL02 ,30.0,4.7,17.438263,78.397865,17.458263,78.417865,2022-03-07,1900-01-01 10:18:00.251778,1900-01-01 10:01:58,Sunny,Low,1,Meal ,motorcycle ,1.0,No,Metropolitian,22,10,10,30-34
0xa6cc ,COIMBRES20DEL01 ,21.0,5.0,10.994136,76.963303,11.034136,77.003303,2022-03-05,1900-01-01 16:44:55.000000,1900-01-01 16:50:37,Sunny,Medium,0,Snack ,motorcycle ,0.0,No,Urban,15,16,16,20-24
0x3155 ,BANGRES15DEL01 ,37.0,5.0,12.975377,77.696664,12.985377,77.706664,2022-03-01,1900-01-01 09:41:57.000000,1900-01-01 09:57:26,Fog,Low,0,Drinks ,motorcycle ,1.0,No,Metropolitian,26,9,9,35-39
0x6460 ,MYSRES18DEL02 ,39.0,4.6,12.337928,76.617889,12.467928,76.747889,2022-03-04,1900-01-01 21:04:25.000000,1900-01-01 21:09:54,Cloudy,Jam,1,Drinks ,motorcycle ,1.0,No,Metropolitian,43,21,21,35-39
0x1fdd ,SURRES16DEL03 ,38.0,4.7,21.160437,72.774209,21.220437,72.834209,2022-03-21,1900-01-01 22:32:04.000000,1900-01-01 22:35:03,Sunny,Low,0,Drinks ,motorcycle ,1.0,No,Metropolitian,29,22,22,35-39
0x39e7 ,CHENRES15DEL02 ,33.0,4.8,13.026286,80.275235,13.046286,80.295235,2022-03-07,1900-01-01 10:38:55.000000,1900-01-01 10:43:42,Fog,Low,0,Meal ,motorcycle ,1.0,No,Metropolitian,24,10,10,30-34
0x3195 ,COIMBRES010DEL02 ,39.0,4.4,11.003008,76.97544,11.053009,77.02544,2022-03-03,1900-01-01 17:43:15.000000,1900-01-01 17:57:30,Windy,Medium,1,Drinks ,motorcycle ,1.0,No,Metropolitian,34,17,17,35-39
0x8c75 ,INDORES15DEL02 ,30.0,4.4,22.760072,75.892574,22.840072,75.972574,2022-03-06,1900-01-01 20:49:31.000000,1900-01-01 20:59:25,Windy,Jam,0,Meal ,motorcycle ,2.0,No,Metropolitian,41,20,20,30-34
0x9e7d ,INDORES08DEL02 ,35.0,4.9,22.725748,75.898497,22.745748,75.918497,2022-03-05,1900-01-01 09:36:15.000000,1900-01-01 09:53:37,Sunny,Low,1,Drinks ,scooter ,1.0,No,Metropolitian,12,9,9,35-39
0x1d6e ,SURRES010DEL02 ,32.0,4.9,21.17106,72.789292,21.22106,72.839292,2022-04-05,1900-01-01 22:40:51.000000,1900-01-01 22:49:31,Cloudy,Low,2,Buffet ,electric_scooter ,0.0,No,Metropolitian,18,22,22,30-34
0x3cab ,SURRES010DEL03 ,36.0,4.9,21.17106,72.789292,21.23106,72.849292,2022-04-03,1900-01-01 19:33:12.000000,1900-01-01 19:37:27,Sandstorms,Jam,1,Snack ,scooter ,0.0,No,Metropolitian,29,19,19,35-39
0xdd44 ,AURGRES17DEL01 ,20.0,4.5,19.876994,75.372353,19.916994,75.412353,2022-02-11,1900-01-01 12:32:48.000000,1900-01-01 12:35:28,Windy,High,0,Snack ,motorcycle ,0.0,No,Metropolitian,29,12,12,20-24
0x688c ,INDORES04DEL02 ,24.0,4.0,22.753659,75.903365,22.833659,75.983365,2022-03-06,1900-01-01 20:48:15.000000,1900-01-01 21:02:25,Cloudy,Jam,2,Buffet ,scooter ,1.0,No,Urban,40,20,21,20-24
0x2908 ,COIMBRES08DEL02 ,24.0,4.9,11.001852,76.976268,11.081852,77.056268,2022-03-06,1900-01-01 23:55:18.000000,1900-01-01 00:07:38,Stormy,Low,0,Snack ,motorcycle ,1.0,No,Metropolitian,22,23,0,20-24
0x175a ,MUMRES04DEL02 ,21.0,4.6,19.254567,72.848923,19.304567,72.898923,2022-04-03,1900-01-01 21:01:01.000000,1900-01-01 21:10:42,Cloudy,Jam,2,Snack ,motorcycle ,1.0,No,Metropolitian,30,21,21,20-24
0x9931 ,BANGRES06DEL02 ,24.0,4.5,12.979096,77.640625,12.999096,77.660625,2022-03-30,1900-01-01 10:18:25.000000,1900-01-01 10:28:12,Fog,Low,0,Snack ,motorcycle ,1.0,No,Metropolitian,19,10,10,20-24
0x73d7 ,MUMRES18DEL03 ,36.0,4.6,19.1093,72.825451,19.1693,72.885451,2022-03-30,1900-01-01 20:54:59.000000,1900-01-01 20:58:00,Sandstorms,Jam,1,Drinks ,motorcycle ,0.0,No,Metropolitian,34,20,20,35-39
0x44c ,COIMBRES09DEL01 ,30.0,4.7,11.008638,76.984311,11.048638,77.024311,2022-03-09,1900-01-01 13:38:45.251778,1900-01-01 13:22:43,Unknown,Unknown,3,Buffet ,bicycle ,1.0,No,Urban,39,13,13,30-34
0xa7e9 ,RANCHIRES07DEL01 ,30.0,5.0,23.359407,85.325055,23.399407,85.365055,2022-03-28,1900-01-01 14:45:12.000000,1900-01-01 14:48:31,Sunny,High,2,Snack ,scooter ,0.0,No,Metropolitian,16,14,14,30-34
0xc2e0 ,KOLRES14DEL03 ,31.0,4.5,22.552996,88.35231,22.582996,88.38231,2022-02-15,1900-01-01 23:40:45.000000,1900-01-01 23:51:51,Stormy,Low,0,Buffet ,motorcycle ,1.0,No,Metropolitian,23,23,23,30-34
0x6c49 ,SURRES20DEL01 ,27.0,4.6,21.15276,72.778059,21.26276,72.888059,2022-03-16,1900-01-01 17:34:44.000000,1900-01-01 17:39:44,Sunny,Medium,2,Buffet ,motorcycle ,0.0,No,Metropolitian,16,17,17,25-29
0x8c8e ,BANGRES05DEL03 ,26.0,4.9,12.970324,77.645748,13.030324,77.705748,2022-04-05,1900-01-01 23:59:03.000000,1900-01-01 00:01:20,Cloudy,Low,1,Buffet ,motorcycle ,0.0,No,Metropolitian,13,23,0,25-29
0x9068 ,MUMRES12DEL01 ,24.0,4.4,19.207222,72.972281,19.317222,73.082281,2022-03-20,1900-01-01 17:58:09.000000,1900-01-01 18:03:21,Fog,Medium,1,Drinks ,motorcycle ,1.0,No,Urban,39,17,18,20-24
0x3757 ,JAPRES11DEL03 ,34.0,5.0,26.90294,75.793007,27.04294,75.933007,2022-03-06,1900-01-01 17:34:58.000000,1900-01-01 17:49:28,Sunny,Medium,1,Snack ,scooter ,1.0,No,Metropolitian,24,17,17,30-34
0x1bef ,INDORES12DEL03 ,29.0,4.8,22.74806,75.8934,22.77806,75.9234,2022-04-05,1900-01-01 22:37:25.000000,1900-01-01 22:46:46,Fog,Low,0,Meal ,motorcycle ,0.0,No,Metropolitian,22,22,22,25-29
0x6106 ,COIMBRES04DEL02 ,22.0,4.6,11.024839,77.007003,11.104839,77.087003,2022-03-14,1900-01-01 21:50:20.000000,1900-01-01 21:58:23,Cloudy,Jam,1,Buffet ,scooter ,0.0,No,Metropolitian,38,21,21,20-24
0xadd5 ,SURRES05DEL02 ,21.0,4.8,21.175104,72.804342,21.305104,72.934342,2022-04-02,1900-01-01 22:25:38.000000,1900-01-01 22:29:23,Cloudy,Low,0,Buffet ,motorcycle ,1.0,No,Metropolitian,22,22,22,20-24
